0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0
1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0
0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
0.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0
0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0
0.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.5,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0
0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,1.0
1.0,0.0,0.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0
0.0,0.5,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5
0.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0
0.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0
1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.0
0.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0
1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.5
0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5
0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0
1.0,0.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0
0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0
0.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0
1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5
0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0
1.0,0.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0
0.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0
1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0
1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,0.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0
1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0
0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5
0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0
1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0
0.0,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,1.0
1.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.0,1.0
1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5
0.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0
0.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,0.0,1.0
1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,0.75,0.0,1.0,0.25,0.0,1.0,1.0,0.0,1.0
1.0,1.0,1.0,1.0,1.0,0.75,0.0,0.75,1.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,0.25,0.75,0.0,0.0
0.8749999999999999,1.0,1.0,0.12499999999999961,0.0,1.0,0.75,0.0,0.0,1.0
0.0,0.75,0.12500000000000044,0.8749999999999997,0.0,0.0,1.0,0.0,0.0,0.0
0.0,1.0,0.875,1.0,0.0,0.12500000000000006,1.0,0.0,1.0,0.75
0.0,1.0,0.0,0.8750000000000001,1.0,1.0,1.0,1.0,0.12500000000000033,0.25
0.0,0.0,1.0,1.0,1.0,0.8750000000000003,0.8749999999999999,1.0,0.0,0.75
1.0,0.0,1.0,1.0,1.0,0.9375,1.0,0.0,0.25,0.1250000000000001
0.0,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.875,0.0
0.0,1.0,1.0,1.0,0.9166666666666666,0.08333333333333333,0.0,0.0,1.0,0.25
1.0,1.0,0.0,0.8750000000000001,1.0,0.0,0.8749999999999999,0.8749999999999998,0.12499999999999978,0.0
1.0,0.12499999999999994,0.0,0.1241533589144228,0.0,1.0,0.0,0.125,0.0,0.06249999999999996
1.0,0.0,1.0,0.0,0.8750000000000003,1.0,0.1249999999999995,0.8750000000000003,1.0,0.0
1.0,0.12500000002205922,0.0,0.0,0.8750000006619472,0.0,0.1250000000000002,0.0,1.0,1.0
1.0,0.0,0.8750000000000001,1.0,0.875,0.875,0.0,1.0,0.0,0.0
0.9166666666666666,1.0,0.08333333333333333,0.1249999999999998,1.0,0.9166666666666666,0.9375000000000002,0.0,1.0,0.0
1.0,1.0,0.8749999999999997,0.0,0.8749999999999996,0.0,1.0,0.06249999999999995,1.0,1.0
1.0,0.0,1.0,0.0,0.0,0.9375,1.0,0.12500000000000006,0.12500000000000017,0.0
0.0,1.0,0.0,0.0,0.9375,0.0,0.8749999999999998,0.8749999999999998,1.0,1.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.12500000000000014,0.9375000000000001,0.8749999999999998
0.0,1.0,0.8749999999999999,0.12500000000000006,1.0,0.0,1.0,1.0,0.0,0.0
1.0,1.0,0.0,0.8749999999999999,0.0,0.0,0.0,0.8749999999999997,0.0,1.0
1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8749999999999997,0.8749999999999999
0.0,0.12499999999999978,0.0,0.0,0.0,0.8750000000000002,0.0,1.0,1.0,0.0
0.8750000000000001,1.0,0.0,0.0,0.0,1.0,0.875,0.0,1.0,1.0
1.0,0.875,0.0,0.8750000000000002,1.0,0.0,0.0,1.0,1.0,1.0
1.0,1.0,0.12500000000000003,1.0,0.1250000000000001,1.0,1.0,1.0,0.0,1.0
0.0,0.0,1.0,0.12500000000000022,1.0,0.0,0.0,1.0,0.0,0.875
0.0,0.0,1.0,0.06250000000000007,0.0,0.0,1.0,0.0,1.0,0.125
0.0,0.9374999999999999,0.12499999999999993,1.0,0.0,0.0,0.0,1.0,1.0,1.0
0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.12499999999999997
0.9999184907036393,1.0,0.9999184907036395,0.0,0.9999184907036394,0.0,0.0,0.0,0.8749184907036393,8.150929636018629e-05
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.045138888888888895,1.0,0.9548611111111113,0.0,0.0,0.0,0.04513888888888868,0.17013888888888856,0.954861111111111,0.0
0.7734375000000006,0.0,1.0,0.2265624999999996,1.0,0.8984375000000006,1.0,1.0,0.8984375000000008,1.0
1.0,0.044921875000000056,0.0,0.04492187500000011,0.044921875000000056,0.0,0.9550781249999997,0.0,0.0,0.0
0.9075629908932417,1.0,0.0,0.0,0.2247148467351333,0.0,0.0,0.0,0.22471484673513342,0.0
0.2060290404040405,1.0,0.0,0.0,0.08102904040404053,0.08102904040404041,1.0,0.0,1.0,0.08102904040404013
0.7520833333333337,0.1229166666666662,1.0,0.0,1.0,0.7520833333333338,1.0,1.0,0.0,0.0
0.7656249999999997,0.10937500000000033,0.0,1.0,0.0,0.10844175269556389,0.8906249999999996,0.10546874999999968,0.0,1.0
1.0,1.0,1.0,0.8867187500000003,0.0,1.0,0.0,0.8984375000000006,0.10156249999999965,0.22656249999999958
1.0,0.0,0.09886820564955603,1.0,0.09886820564955609,0.0,0.0,0.0,0.2238682056495561,0.0
0.9054526867063156,0.0,0.0,0.24092168773249228,0.8851264981716279,0.0,1.0,1.0,1.0,0.8840783122675071
1.0,0.7631944444444437,0.0,1.0,1.0,1.0,0.8881944444444437,1.0,0.9953373015873006,0.11180555555555619
0.0,0.8906250000000003,0.0,0.0,0.0,0.10937499999999958,0.8906250000000003,1.0,0.11987376103801553,0.14453124999999983
0.8984374999200134,0.0,0.1171875000437427,0.101562500079986,1.0,1.0,1.0,0.0,1.0,0.9091796874403223
0.9101374586555474,0.0,0.05846886591722744,1.0,0.9916842407975466,0.0,1.0,0.0,0.0,0.09359966924438035
0.0,0.5,0.0,0.0,0.6250000000000002,1.0,0.6250000000000001,0.0,0.0,1.0
1.0,0.3749999999999998,1.0,0.5,0.37499999999999983,0.0,0.0,0.0,0.0,1.0
1.0,0.0,1.0,0.5,0.0,0.0,0.37500000000000017,1.0,0.37499999999999944,0.0
1.0,0.1570173984054088,0.0,1.0,0.0,0.15701739840540865,0.03199198356093902,0.3140347968108173,1.0,1.0
0.0,0.0,0.9843750000000001,0.5,0.0,1.0,0.3535156250000001,0.375,1.0,0.0
0.0,0.5,0.5,0.0,1.0,1.0,0.0,1.0,0.5,1.0
1.0,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.5,0.0,0.37500000000000083,0.05273437499999926,1.0,0.322265625000001,1.0
1.0,0.6354012235714561,0.4262837737245422,0.5768329406711177,1.0,1.0,1.0,0.035950390518032435,0.0,1.0
0.6249999999999997,0.5,0.31249999999999994,1.0,1.0,0.9375,0.0,0.0,1.0,1.0
1.0,0.37500000000000033,1.0,0.9285714285714286,0.5,0.0,1.0,1.0,0.30357142857142827,1.0
0.5,0.0,0.3749999999999999,0.008928571428571891,0.008928571428571798,0.303571428571428,1.0,1.0,1.0,0.0
0.48214285714285693,0.0,0.6696428571428569,0.37500000000000006,1.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,0.0,1.0,0.0,0.6640625,0.32812499999999983,0.08593750000000001,0.0
0.0,1.0,0.6875000000000001,1.0,1.0,0.5,1.0,0.3593750000000002,0.0,1.0
0.08431472542229157,0.0,0.0,1.0,1.0,0.9946407704445679,0.6601562499999998,0.6796875,1.0,0.5
0.0,0.5,0.716796875,1.0,0.0,1.0,0.0,0.0,0.0,0.6250000000000003
1.0,0.02334319116518559,0.0,0.0,1.0,0.991616368621432,0.5083836313785681,1.0,0.4682731774562466,0.5083836313785679
0.6986351013183593,0.5,0.3493175506591796,0.0,0.0,0.0,0.0,1.0,1.0,1.0
1.0,0.0,1.0,0.0,0.37499999999999956,1.0,0.0,0.0,0.5,0.75
0.0,1.0,1.0,0.7348947525024423,0.015105247497558288,0.0,0.0,0.530210494995118,0.12500000000000042,0.6250000000000008
0.5,1.0,1.0,1.0,0.0,0.7678571428571428,1.0,1.0,1.0,0.6249999999999994
0.078947368421053,1.0,0.5789473684210531,0.5723684210526319,0.0,1.0,1.0,0.5723684210526319,0.0,0.0
0.7656249999999996,0.178819444444445,1.0,0.8194444444444444,0.15800473838613,0.0,0.9444444444444444,0.0,0.0,0.0
0.27430555555555597,0.6249999999999997,1.0,1.0,1.0,0.0,0.18749999999999997,1.0,0.4131944444444441,0.0
0.0,0.5,0.0,0.996003640426759,0.2776095732410612,0.0,0.0,0.0,0.9403474625144175,0.3015426758938868
1.0,0.0,0.0,0.03499601596577673,0.8571407677925279,0.0,1.0,1.0,0.0647703819058063,0.0004005640900285369
0.0,0.5971864642518933,1.0,0.0,0.36879290956439437,0.4028135357481064,0.9028135357481065,1.0,0.9721864642518937,1.0
0.0,1.0,0.8288593789363077,0.5922812421273839,1.0,1.0,0.6711406210636925,1.0,1.0,0.40771875787261574
0.22808289947316585,0.0,0.0,0.6130645359457225,1.0,0.26562499999999967,1.0,0.0,0.3869354640542773,1.0
0.8579879320149103,0.47512952549440873,1.0,0.0,0.0,0.5596547829658178,1.0,1.0,0.0,0.6889374170720917
0.0,1.0,0.0,0.0,0.25,0.9785156249999999,0.6249999999999997,0.7812499999999996,1.0,0.6249999999999999
1.0,0.5,1.0,1.0,0.0,1.0,0.3750000000000005,0.0,1.0,1.0
0.71875,1.0,0.8749999999999997,0.9062500000000002,0.6250000000000003,0.0,1.0,0.37500000000000006,1.0,0.0
0.0,0.47629243827160445,0.0,0.6931568287037039,1.0,0.216864390432099,0.0,1.0,1.0,0.0
1.0,1.0,0.41816014156189457,0.020739991152382082,0.540919929219053,1.0,0.37499999999999967,0.915919929219053,0.01933985843810586,1.0
0.6468187484079287,0.35318125159207087,0.0,0.0,0.0,0.29363749681585793,0.02181874840792909,0.0,0.16863749681585805,1.0
0.0,0.0,0.44423229346220144,0.13530053404333894,0.0,0.4197145869244041,1.0,0.03188417646515533,0.0,0.4729524170462934
1.0,0.0,1.0,0.5,1.0,0.0,0.051139987244898315,1.0,0.6718750000000002,1.0
0.3281249999999998,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
0.0,0.04424426020408198,0.0,1.0,0.0,0.5,1.0,0.5807557397959182,0.8730668048469387,0.022122130102040602
0.8127569529456156,0.7338547776004626,1.0,0.0,0.007854657638999063,0.5005202223995371,0.0,1.0,1.0,0.0
